Compound.ID,Batch.Ref,Compound.Alias,Drug.Name,Main.Target,Selectivity,Therapeutic.Group,Library.ID,Supplier
WEHI-1215839,01,SN00755533,Clobenpropit_dihydrobromide,Highly_potent_H3_antagonist_and_H4_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215847,01,SN00755534,Iodophenpropit_dihydrobromide,"Potent,_selective_H3_antagonist",,,KnownDrugs,Tocris
WEHI-1215082,02,SN00755535,EIT_hydrobromide,"Selective_iNOS_inhibitor,_acts_arginine_binding_site",,,KnownDrugs,Tocris
WEHI-1215186,02,SN00755536,(R)-(-)-_a-Methylhistamine_dihydrobromide,"Potent,_standard_H3_agonist",,,KnownDrugs,Tocris
WEHI-1215154,02,SN00755537,8-Hydroxy-DPAT_hydrobromide,Selective_5-HT1A_agonist._Also_has_moderate_affinity_for_5-HT7,,,KnownDrugs,Tocris
WEHI-1215184,02,SN00755538,7-Hydroxy-DPAT_hydrobromide,Dopamine_agonist_(D3_greater_than_or_equal_to__D2_<_>_D4),,,KnownDrugs,Tocris
WEHI-1215210,02,SN00755539,Imetit_dihydrobromide,Standard_H3_and_H4_agonist_(H3_>_H4),,,KnownDrugs,Tocris
WEHI-1215035,02,SN00755540,SKF_38393_hydrobromide,Selective_D1-like_agonist,,,KnownDrugs,Tocris
WEHI-1215555,02,SN00755541,SCH_202676_hydrobromide,Inhibitor_of_ligand_binding_to_G-protein-coupled_receptors,,,KnownDrugs,Tocris
WEHI-0034070,02,SN00755542,Pifithrin-_a_hydrobromide,p53_inhibitor._Also_aryl_hydrocarbon_receptor_agonist,,,KnownDrugs,Tocris
WEHI-1215626,02,SN00755543,SKF_81297_hydrobromide,D1_agonist,,,KnownDrugs,Tocris
WEHI-1215609,02,SN00755544,SKF_77434_hydrobromide,Selective_D1-like_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215734,02,SN00755545,Citalopram_hydrobromide,Highly_potent_and_selective_5-HT_uptake_inhibitor,,,KnownDrugs,Tocris
WEHI-1215398,02,SN00755546,NAN-190_hydrobromide,5-HT1A_antagonist,,,KnownDrugs,Tocris
WEHI-1215157,03,SN00755547,(RS)-AMPA_hydrobromide,Selective_AMPA_agonist._More_water_soluble_form_of_(RS)-AMPA_(Cat._No._0169),,,KnownDrugs,Tocris
WEHI-1217105,01,SN00755548,WIN_64338_hydrochloride,Bradykinin_B2_antagonist,,,KnownDrugs,Tocris
WEHI-1224519,01,SN00755549,(+)-Anabasine_hydrochloride,Neuronal_nicotinic_receptor_agonist,,,KnownDrugs,Tocris
WEHI-1224542,01,SN00755550,(S)-WAY_100135_dihydrochloride,"Potent,_selective_5-HT1A_antagonist",,,KnownDrugs,Tocris
WEHI-1224496,01,SN00755551,6-Hydroxydopamine_hydrochloride,Selective_catecholaminergic_neurotoxin,,,KnownDrugs,Tocris
WEHI-1224506,01,SN00755552,B-HT_920,D2_receptor_agonist._Also_alpha2_agonist_and_5-HT3_antagonist,,,KnownDrugs,Tocris
WEHI-1224516,01,SN00755553,CI_898_trihydrochloride,Dihydrofolate_reductase_inhibitor,,,KnownDrugs,Tocris
WEHI-1224491,01,SN00755554,CL_82198_hydrochloride,Selective_inhibitor_of_MMP-13,,,KnownDrugs,Tocris
WEHI-1224553,01,SN00755555,Dorsomorphin_dihydrochloride,Potent_and_selective_AMPK_inhibitor,,,KnownDrugs,Tocris
WEHI-1224521,01,SN00755556,GR_32191_hydrochloride,Potent_thromboxane_A2/TP_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1224520,01,SN00755557,GW_311616_hydrochloride,"Potent,_selective_human_leukocyte_elastase_inhibitor",,,KnownDrugs,Tocris
WEHI-1224515,01,SN00755558,GW_583340_dihydrochloride,Potent_dual_EGFR/ErbB2_inhibitor;_orally_active,,,KnownDrugs,Tocris
WEHI-1224548,01,SN00755559,H_89_dihydrochloride,Protein_kinase_A_inhibitor,,,KnownDrugs,Tocris
WEHI-1224535,01,SN00755560,H-9_dihydrochloride,Protein_kinase_inhibitor,,,KnownDrugs,Tocris
WEHI-1224507,01,SN00755561,LOE_908_hydrochloride,Broad_spectrum_cation_channel_blocker;_neuroprotective,,,KnownDrugs,Tocris
WEHI-1224532,01,SN00755562,SCH_79797_dihydrochloride,"Potent,_selective_non-peptide_PAR1_antagonist",,,KnownDrugs,Tocris
WEHI-1224525,01,SN00755563,W-13_hydrochloride,Calmodulin_antagonist,,,KnownDrugs,Tocris
WEHI-1224526,01,SN00755564,W-5_hydrochloride,Calmodulin_antagonist,,,KnownDrugs,Tocris
WEHI-1224527,01,SN00755565,W-9_hydrochloride,Calmodulin_antagonist,,,KnownDrugs,Tocris
WEHI-1215256,02,SN00755566,"ICI_204,448_hydrochloride","kappa_agonist,_acts_peripherally",,,KnownDrugs,Tocris
WECC-0014267,02,SN00755567,(+-)-Clopidogrel_hydrochloride,Selective_P2Y12_antagonist,,,KnownDrugs,Tocris
WEHI-1215514,02,SN00755568,A-3_hydrochloride,Protein_kinase_inhibitor,,,KnownDrugs,Tocris
WEHI-1214972,02,SN00755569,CGP_20712_dihydrochloride,Highly_potent_and_selective_beta1_antagonist,,,KnownDrugs,Tocris
WEHI-1214938,02,SN00755570,CGS_21680_hydrochloride,A2A_agonist,,,KnownDrugs,Tocris
WEHI-1215188,02,SN00755571,GR_55562_dihydrochloride,5-HT1B_antagonist,,,KnownDrugs,Tocris
WEHI-1215240,02,SN00755572,H-7_dihydrochloride,Protein_kinase_inhibitor,,,KnownDrugs,Tocris
WEHI-0103580,02,SN00755573,W-7_hydrochloride,Calmodulin_antagonist._Inhibits_myosin_light_chain_kinase,,,KnownDrugs,Tocris
WEHI-1215690,03,SN00755574,Verapamil_hydrochloride,Ca2+_channel_blocker_(L-type),,,KnownDrugs,Tocris
WEHI-1215755,01,SN00755575,1-Acetyl-4-methylpiperazine_hydrochloride,Nicotinic_agonist,,,KnownDrugs,Tocris
WEHI-1215919,01,SN00755576,AGN_192403_hydrochloride,I1_selective_ligand,,,KnownDrugs,Tocris
WEHI-1216234,01,SN00755577,2-Pyridylethylamine_dihydrochloride,H1_receptor_agonist,,,KnownDrugs,Tocris
WEHI-1215798,01,SN00755578,N_a-Methylhistamine_dihydrochloride,Non-selective_H3_agonist,,,KnownDrugs,Tocris
WEHI-1216193,01,SN00755579,4-Methylhistamine_dihydrochloride,"Selective,_high_affinity_H4_agonist",,,KnownDrugs,Tocris
WEHI-1215967,01,SN00755580,1-Deoxymannojirimycin_hydrochloride,alpha-Mannosidase_I_inhibitor,,,KnownDrugs,Tocris
WEHI-1215772,01,SN00755581,4-Chlorophenylguanidine_hydrochloride,Urokinase_inhibitor,,,KnownDrugs,Tocris
WEHI-1215754,01,SN00755582,2-BFI_hydrochloride,"Potent,_selective_I2_ligand._Putative_agonist",,,KnownDrugs,Tocris
WEHI-1215942,01,SN00755583,L-NIL_hydrochloride,Selective_iNOS_inhibitor,,,KnownDrugs,Tocris
WEHI-1215925,01,SN00755584,BU_226_hydrochloride,"Potent,_highly_selective_I2_ligand",,,KnownDrugs,Tocris
WEHI-1215783,01,SN00755585,Dimaprit_dihydrochloride,Standard_H2_selective_agonist,,,KnownDrugs,Tocris
WEHI-1215827,01,SN00755586,BU_239_hydrochloride,"Potent,_highly_selective_I2_ligand",,,KnownDrugs,Tocris
WEHI-1216225,01,SN00755587,Lazabemide_hydrochloride,Selective_MAO-B_inhibitor,,,KnownDrugs,Tocris
WEHI-1216118,01,SN00755588,Medetomidine_hydrochloride,"Potent,_highly_selective_alpha2_agonist",,,KnownDrugs,Tocris
WEHI-1216157,01,SN00755589,PNU_22394_hydrochloride,5-HT2C_agonist_and_5-HT2A/2B_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215829,01,SN00755590,"4-Phenyl-1,2,3,4-tetrahydroisoquinoline_hydrochloride",DA_release_inhibitor,,,KnownDrugs,Tocris
WEHI-1216432,01,SN00755591,SR_57227_hydrochloride,"Potent,_selective_5-HT3_agonist",,,KnownDrugs,Tocris
WEHI-1215785,01,SN00755592,SKF_91488_dihydrochloride,Histamine_N-methyltransferase_inhibitor,,,KnownDrugs,Tocris
WEHI-1216003,01,SN00755593,1400W_dihydrochloride,"Potent,_highly_selective_iNOS_inhibitor",,,KnownDrugs,Tocris
WEHI-1216277,01,SN00755594,ST_91,"alpha2_agonist,_putative_alpha2C_agonist",,,KnownDrugs,Tocris
WEHI-1215872,01,SN00755595,RS_45041-190_hydrochloride,High_affinity_I2_ligand._Highly_selective,,,KnownDrugs,Tocris
WEHI-1216401,01,SN00755596,Norketamine_hydrochloride,"Potent,_non-competitive_NMDA_antagonist",,,KnownDrugs,Tocris
WEHI-1216142,01,SN00755597,WAY_629_hydrochloride,Selective_5-HT2C_agonist,,,KnownDrugs,Tocris
WEHI-1216022,01,SN00755598,Ozagrel_hydrochloride,Selective_thromboxane_A2_synthetase_inhibitor,,,KnownDrugs,Tocris
WEHI-1215822,01,SN00755599,Anpirtoline_hydrochloride,Highly_potent_5-HT1B_agonist._Also_5-HT3_antagonist,,,KnownDrugs,Tocris
WEHI-1215855,01,SN00755600,Pronethalol_hydrochloride,beta_antagonist,,,KnownDrugs,Tocris
WEHI-1215817,01,SN00755601,(+)-AJ_76_hydrochloride,Antagonist;_preferential_action_at_D2-like_autoreceptors,,,KnownDrugs,Tocris
WEHI-1216201,01,SN00755602,EMD_386088_hydrochloride,Potent_5-HT6_agonist,,,KnownDrugs,Tocris
WEHI-1215906,01,SN00755603,CP_93129_dihydrochloride,5-HT1B_agonist,,,KnownDrugs,Tocris
WEHI-1216187,01,SN00755604,BTS_54-505,Potent_SNRI;_active_metabolite_of_sibutramine,,,KnownDrugs,Tocris
WEHI-1216110,01,SN00755605,Tomoxetine_hydrochloride,"Potent,_selective_noradrenalin_re-uptake_inhibitor",,,KnownDrugs,Tocris
WEHI-1215979,01,SN00755606,CP_94253_hydrochloride,"Potent,_selective_5-HT1B_agonist",,,KnownDrugs,Tocris
WEHI-1215921,01,SN00755607,(+)-SK&F_10047_hydrochloride,sigma1_selective_agonist,,,KnownDrugs,Tocris
WEHI-1215857,01,SN00755608,(R)-(+)-Propranolol_hydrochloride,beta_antagonist._Less_active_enantiomer_of_propranolol_(Cat._No._0624),,,KnownDrugs,Tocris
WEHI-1215812,01,SN00755609,(±)-Vesamicol_hydrochloride,Inhibits_ACh_transport,,,KnownDrugs,Tocris
WEHI-1216241,01,SN00755610,Melperone_hydrochloride,5-HT2A/D2_receptor_antagonist;_neuroleptic,,,KnownDrugs,Tocris
WEHI-1216128,01,SN00755611,"2,3-DCPE_hydrochloride",Selectively_induces_cancer_cell_apoptosis,,,KnownDrugs,Tocris
WEHI-1215851,01,SN00755612,Antazoline_hydrochloride,Imidazoline_ligand,,,KnownDrugs,Tocris
WEHI-1215988,01,SN00755613,SB_200646_hydrochloride,5-HT2C/2B_antagonist,,,KnownDrugs,Tocris
WEHI-1215871,01,SN00755614,Dihydrexidine_hydrochloride,Selective_D1-like_agonist,,,KnownDrugs,Tocris
WEHI-1216442,01,SN00755615,(R)-(-)-Apomorphine_hydrochloride,Dopamine_agonist;_non-subtype-selective,,,KnownDrugs,Tocris
WEHI-1216042,01,SN00755616,Remacemide_hydrochloride,NMDA_antagonist;_blocks_ion_channel_and_allosteric_modulatory_site,,,KnownDrugs,Tocris
WEHI-1215844,01,SN00755617,Bifemelane_hydrochloride,MAO-A_and_MAO-B_inhibitor,,,KnownDrugs,Tocris
WEHI-1216071,01,SN00755618,WAY_161503_hydrochloride,"Potent,_selective_5-HT2C_agonist",,,KnownDrugs,Tocris
WEHI-1215850,01,SN00755619,SB_203186_hydrochloride,5-HT4_antagonist,,,KnownDrugs,Tocris
WEHI-1215972,01,SN00755620,Loreclezole_hydrochloride,Subtype-selective_GABAA_receptor_modulator,,,KnownDrugs,Tocris
WEHI-1215853,01,SN00755621,"ICI-118,551_hydrochloride",Very_selective_beta2_antagonist,,,KnownDrugs,Tocris
WEHI-1216426,01,SN00755622,Doxepin_hydrochloride,Highly_potent_H1_antagonist._Also_binds_to_H4_receptor,,,KnownDrugs,Tocris
WEHI-1216202,01,SN00755623,MPMQ_hydrochloride,Selective_mGlu1_antagonist,,,KnownDrugs,Tocris
WEHI-1216444,01,SN00755624,Tropisetron_hydrochloride,Potent_5-HT3_receptor_antagonist;_orally_active,,,KnownDrugs,Tocris
WEHI-1216129,01,SN00755625,Lylamine_hydrochloride,CB1_agonist,,,KnownDrugs,Tocris
WEHI-1215927,01,SN00755626,Procaterol_hydrochloride,Potent_beta2_agonist,,,KnownDrugs,Tocris
WEHI-1215790,01,SN00755627,Fasudil_hydrochloride,Inhibitor_of_cyclic_nucleotide_dependent-_and_Rho-kinases,,,KnownDrugs,Tocris
WEHI-1216166,01,SN00755628,ACDPP_hydrochloride,Selective_mGlu5_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1216111,01,SN00755629,PSB_11,"Potent,_selective_human_A3_receptor_antagonist/inverse_agonist",,,KnownDrugs,Tocris
WEHI-1215787,01,SN00755630,HEAT_hydrochloride,Highly_selective_alpha1_antagonist,,,KnownDrugs,Tocris
WEHI-1216282,01,SN00755631,NSC_632839_hydrochloride,Inhibitor_of_ubiquitin_isopeptidase_activity,,,KnownDrugs,Tocris
WEHI-1215997,01,SN00755632,CP_339818_hydrochloride,"Non-peptide,_potent_KV1.3_channel_blocker",,,KnownDrugs,Tocris
WEHI-1216210,01,SN00755633,HA_1100_hydrochloride,"Cell-permeable,_selective_Rho-kinase_inhibitor",,,KnownDrugs,Tocris
WEHI-1215870,01,SN00755634,BD_1063_dihydrochloride,"Selective_sigma1_ligand,_putative_antagonist",,,KnownDrugs,Tocris
WEHI-1216068,01,SN00755635,Zacopride_hydrochloride,Highly_potent_5-HT3_receptor_antagonist._Also_5-HT4_agonist,,,KnownDrugs,Tocris
WEHI-1215894,01,SN00755636,RS_56812_hydrochloride,5-HT3_partial_agonist,,,KnownDrugs,Tocris
WEHI-1216101,01,SN00755637,ZK_93426_hydrochloride,"Potent,_competitive_benzodiazepine_antagonist",,,KnownDrugs,Tocris
WEHI-1216095,01,SN00755638,Ranitidine_hydrochloride,Selective_H2_antagonist,,,KnownDrugs,Tocris
WEHI-1216136,01,SN00755639,ZD_2079_hydrochloride,beta3-adrenoceptor_agonist,,,KnownDrugs,Tocris
WEHI-1216126,01,SN00755640,DAU_5884_hydrochloride,M3_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1216189,01,SN00755641,Ro_10-5824,Selective_D4_receptor_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215849,01,SN00755642,N-MPPP_Hydrochloride,Selective_kappa_agonist,,,KnownDrugs,Tocris
WEHI-1216023,01,SN00755643,SR_59230A_hydrochloride,Potent_and_selective_beta3_antagonist,,,KnownDrugs,Tocris
WEHI-1216025,01,SN00755644,5-Iodo-A-85380_dihydrochloride,High_affinity_alpha4beta2_and_alpha6beta2_subtype-selective_agonist,,,KnownDrugs,Tocris
WEHI-1215828,01,SN00755645,RS_23597-190_hydrochloride,5-HT4_antagonist,,,KnownDrugs,Tocris
WEHI-1215802,01,SN00755646,Naloxone_hydrochloride,Broad_spectrum_opioid_antagonist,,,KnownDrugs,Tocris
WEHI-1216164,01,SN00755647,DMAB-anabaseine_dihydrochloride,Partial_agonist_at_alpha7-containing_receptors_and_antagonist_at_alpha4beta2_neuronal_nicotinic_receptors,,,KnownDrugs,Tocris
WEHI-1216218,01,SN00755648,"YM_298198,_Desmethyl-",Derivative_of_mGlu1_antagonist_YM_298198,,,KnownDrugs,Tocris
WEHI-1216238,01,SN00755649,(±)-AC_7954_hydrochloride,Non-peptide_UT_receptor_agonist,,,KnownDrugs,Tocris
WEHI-1216106,01,SN00755650,Ro_04-5595,Selective_NR2B_antagonist,,,KnownDrugs,Tocris
WEHI-1216244,01,SN00755651,ZM_306416_hydrochloride,Inhibitor_of_VEGF_receptor_tyrosine_kinase,,,KnownDrugs,Tocris
WEHI-1216108,01,SN00755652,SKF_86002_dihydrochloride,p38_MAPK_inhibitor;_anti-inflammatory_agent,,,KnownDrugs,Tocris
WEHI-1215776,01,SN00755653,Nitrocaramiphen_hydrochloride,"Muscarinic_antagonist,_M1_>_M2",,,KnownDrugs,Tocris
WEHI-1215898,01,SN00755654,AH_11110_hydrochloride,Subtype-selective_alpha1B_ligand,,,KnownDrugs,Tocris
WEHI-1215775,01,SN00755655,Cinanserin_hydrochloride,Selective_5-HT2_antagonist,,,KnownDrugs,Tocris
WEHI-1216076,01,SN00755656,Eticlopride_hydrochloride,Selective_D2/D3_antagonist,,,KnownDrugs,Tocris
WEHI-1216222,01,SN00755657,Co_101244_hydrochloride,Highly_selective_NR2B_antagonist,,,KnownDrugs,Tocris
WEHI-1215880,01,SN00755658,3-CPMT,Dopamine_uptake_inhibitor,,,KnownDrugs,Tocris
WEHI-1216219,01,SN00755659,YM_298198_hydrochloride,"Highly_potent,_selective_non-competitive_mGlu1_antagonist",,,KnownDrugs,Tocris
WEHI-1215881,01,SN00755660,3_a-Bis-(4-fluorophenyl)_methoxytropane_hydrochloride,Potent_dopamine_uptake_inhibitor,,,KnownDrugs,Tocris
WEHI-1216257,01,SN00755661,10-DEBC_hydrochloride,Selective_Akt/PKB_inhibitor,,,KnownDrugs,Tocris
WEHI-1216009,01,SN00755662,BMS_182874_hydrochloride,"Highly_selective,_orally_active_non-peptide_ETA_antagonist",,,KnownDrugs,Tocris
WEHI-1216125,01,SN00755663,PNU_37883_hydrochloride,Vascular_KATP_channel_blocker,,,KnownDrugs,Tocris
WEHI-1216008,01,SN00755664,BMY_14802_hydrochloride,Sigma_antagonist._Antipsychotic_agent,,,KnownDrugs,Tocris
WEHI-1216220,01,SN00755665,LY_344864_hydrochloride,"Potent,_selective_5-HT1F_agonist",,,KnownDrugs,Tocris
WEHI-1215895,01,SN00755666,RS_67333_hydrochloride,5-HT4_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215873,01,SN00755667,Rauwolscine_hydrochloride,alpha2_antagonist,,,KnownDrugs,Tocris
WEHI-1216431,01,SN00755668,Yohimbine_hydrochloride,Selective_alpha2_antagonist,,,KnownDrugs,Tocris
WEHI-1216059,01,SN00755669,R-96544_hydrochloride,"Potent,_selective_5-HT2A_antagonist",,,KnownDrugs,Tocris
WEHI-1215788,01,SN00755670,MR_16728_hydrochloride,Stimulates_ACh_release,,,KnownDrugs,Tocris
WEHI-1216018,01,SN00755671,Rimcazole_dihydrochloride,sigma2_antagonist._Also_DAT_inhibitor,,,KnownDrugs,Tocris
WEHI-1215764,01,SN00755672,MDL_73005EF_hydrochloride,Potent_and_selective_5-HT1A_partial_agonist,,,KnownDrugs,Tocris
WEHI-1216194,01,SN00755673,CGH_2466_dihydrochloride,"A1,_A2B_and_A3_antagonist_and_inhibitor_of_p38_MAPK_and_PDE4",,,KnownDrugs,Tocris
WEHI-1215884,01,SN00755674,"ICI_215,001_hydrochloride",beta3_agonist,,,KnownDrugs,Tocris
WEHI-1215893,01,SN00755675,RS_79948_hydrochloride,"Potent,_selective_alpha2_antagonist",,,KnownDrugs,Tocris
WEHI-1216161,01,SN00755676,ABT_724_trihydrochloride,"Potent,_selective_D4_partial_agonist;_proerectile",,,KnownDrugs,Tocris
WEHI-1215946,01,SN00755677,SKF_96365_hydrochloride,STIM1-mediated_Ca2+_influx_inhibitor,,,KnownDrugs,Tocris
WEHI-1217083,01,SN00755678,(±)-U-50488_hydrochloride,Standard_selective_kappa_agonist,,,KnownDrugs,Tocris
WEHI-1215879,01,SN00755679,Remoxipride_hydrochloride,Selective_D2-like_antagonist,,,KnownDrugs,Tocris
WEHI-1216151,01,SN00755680,Carmoxirole_hydrochloride,"Selective,_peripherally_acting_D2-like_agonist",,,KnownDrugs,Tocris
WEHI-1216232,01,SN00755681,ZM_323881_hydrochloride,"Potent,_selective_inhibitor_of_VEGFR-2",,,KnownDrugs,Tocris
WEHI-1216209,01,SN00755682,Ambroxol_hydrochloride,Na+_channel_blocker,,,KnownDrugs,Tocris
WEHI-1216017,01,SN00755683,CGP_78608,"Potent,_selective_glycine-site_NMDA_antagonist",,,KnownDrugs,Tocris
WEHI-1215900,01,SN00755684,"L-741,742_hydrochloride",Highly_selective_D4_antagonist,,,KnownDrugs,Tocris
WEHI-1216239,01,SN00755685,Xaliproden_hydrochloride,"Orally_active,_high_affinity_5-HT1A_agonist",,,KnownDrugs,Tocris
WEHI-1215887,01,SN00755686,MM_77_dihydrochloride,5-HT1A_(postsynaptic)_antagonist,,,KnownDrugs,Tocris
WEHI-1215901,01,SN00755687,RS_16566_dihydrochloride,5-HT3_ligand._Also_shows_affinity_for_zacopride_binding_site,,,KnownDrugs,Tocris
WEHI-1215765,01,SN00755688,MDL_72832_hydrochloride,Potent_5-HT1A_ligand,,,KnownDrugs,Tocris
WEHI-1216019,01,SN00755689,Terazosin_hydrochloride,alpha1_and_alpha2B_antagonist_(alpha1_>_alpha2B)._Orally_active,,,KnownDrugs,Tocris
WEHI-1216043,01,SN00755690,U_18666A,Inhibitor_of_hedgehog_(Hh)_signaling._Also_inhibits_cholesterol_synthesis,,,KnownDrugs,Tocris
WEHI-1216124,01,SN00755691,RS_102895_hydrochloride,CCR2b_chemokine_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1216099,01,SN00755692,ZK_93423,Potent_benzodiazepine_agonist,,,KnownDrugs,Tocris
WEHI-1215846,01,SN00755693,"ICI-199,441_hydrochloride",Potent_kappa_agonist,,,KnownDrugs,Tocris
WEHI-1216060,01,SN00755694,ALX_5407_hydrochloride,Selective_non-transportable_GlyT1_inhibitor,,,KnownDrugs,Tocris
WEHI-1215759,01,SN00755695,A-7_hydrochloride,Calmodulin_antagonist,,,KnownDrugs,Tocris
WEHI-1216245,01,SN00755696,Trap_101,Potent_and_selective_NOP_antagonist,,,KnownDrugs,Tocris
WEHI-1215945,01,SN00755697,"L-733,060_hydrochloride",Potent_NK1_antagonist,,,KnownDrugs,Tocris
WEHI-1215948,01,SN00755698,BRL_15572_hydrochloride,Selective_h5-HT1D_antagonist,,,KnownDrugs,Tocris
WEHI-1216064,01,SN00755699,S_14506_hydrochloride,Highly_potent_5-HT1A_agonist;_displays_unique_binding_mechanism,,,KnownDrugs,Tocris
WEHI-1215923,01,SN00755700,CGP_54626_hydrochloride,"Potent,_selective_GABAB_antagonist",,,KnownDrugs,Tocris
WEHI-1216264,01,SN00755701,CFM_1571_hydrochloride,Soluble_guanylyl_cyclase_(sGC)_activator,,,KnownDrugs,Tocris
WEHI-1216073,01,SN00755702,Altanserin_hydrochloride,5-HT2A_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1216236,01,SN00755703,JTC_801,Selective_NOP_antagonist,,,KnownDrugs,Tocris
WEHI-1216103,01,SN00755704,XE_991_dihydrochloride,"Potent,_selective_KCNQ_channel_blocker;_blocks_M-current",,,KnownDrugs,Tocris
WEHI-1215892,01,SN00755705,RS_17053_hydrochloride,alpha1A_antagonist,,,KnownDrugs,Tocris
WEHI-1215832,01,SN00755706,Naltrindole_hydrochloride,delta_selective_non-peptide_antagonist,,,KnownDrugs,Tocris
WEHI-1216001,01,SN00755707,SDM25N_hydrochloride,"Potent,_selective_non-peptide_delta_antagonist",,,KnownDrugs,Tocris
WEHI-1216305,01,SN00755708,NNC_05-2090_hydrochloride,GABA_uptake_inhibitor;_moderately_BGT-1_selective,,,KnownDrugs,Tocris
WEHI-1215896,01,SN00755709,RS_67506_hydrochloride,5-HT4_partial_agonist,,,KnownDrugs,Tocris
WEHI-1215969,01,SN00755710,GR_144053_trihydrochloride,Glycoprotein_IIb/IIIa_(alphaIIbbeta3)_receptor_antagonist._Antithrombotic,,,KnownDrugs,Tocris
WEHI-1215885,01,SN00755711,ZD_7114_hydrochloride,beta3_agonist,,,KnownDrugs,Tocris
WEHI-1216020,01,SN00755712,FR_122047_hydrochloride,Cyclooxygenase_(COX-1)_inhibitor,,,KnownDrugs,Tocris
WEHI-1216211,01,SN00755713,BIBX_1382_dihydrochloride,Highly_selective_EGFR-kinase_inhibitor,,,KnownDrugs,Tocris
WEHI-1216261,01,SN00755714,Benazepril_hydrochloride,Angiotensin-converting_enzyme_(ACE)_inhibitor,,,KnownDrugs,Tocris
WEHI-1215981,01,SN00755715,RS_100329_hydrochloride,"Potent,_subtype-selective_alpha1A_antagonist",,,KnownDrugs,Tocris
WEHI-1216044,01,SN00755716,AY_9944,Inhibitor_of_hedgehog_(Hh)_signaling._Inhibits_Î¿7-dehydrocholesterol_reductase,,,KnownDrugs,Tocris
WEHI-1216072,01,SN00755717,E-4031_dihydrochloride,hERG_channel_blocker;_inhibits_rapid_delayed_rectifier_K+_current_(IKr),,,KnownDrugs,Tocris
WEHI-1215950,01,SN00755718,ZD_7155_hydrochloride,Selective_non-peptide_AT1_antagonist,,,KnownDrugs,Tocris
WEHI-1215883,01,SN00755719,ARC_239_dihydrochloride,alpha2B_antagonist,,,KnownDrugs,Tocris
WEHI-1215865,01,SN00755720,AM_92016_hydrochloride,KV_channel_blocker,,,KnownDrugs,Tocris
WEHI-1215786,01,SN00755721,GBR_12783_dihydrochloride,"Potent,_selective_dopamine_uptake_inhibitor",,,KnownDrugs,Tocris
WEHI-1215882,01,SN00755722,ß-Funaltrexamine_hydrochloride,Irreversible_mu-selective_antagonist,,,KnownDrugs,Tocris
WEHI-1216158,01,SN00755723,Zatebradine_hydrochloride,Bradycardic_agent;_blocks_If_pacemaker_current,,,KnownDrugs,Tocris
WEHI-1216309,01,SN00755724,Nefazodone_hydrochloride,5-HT2A_antagonist_and_5-HT_uptake_inhibitor._Antidepressant,,,KnownDrugs,Tocris
WEHI-1216137,01,SN00755725,NTNCB_hydrochloride,Potent_and_selective_non-peptidic_NPY_Y5_antagonist,,,KnownDrugs,Tocris
WEHI-1215973,01,SN00755726,CI_966_hydrochloride,Selective_inhibitor_of_GAT-1,,,KnownDrugs,Tocris
WEHI-1216155,01,SN00755727,CGP_71683_hydrochloride,Highly_selective_and_potent_non-peptide_NPY_Y5_receptor_antagonist,,,KnownDrugs,Tocris
WEHI-1216212,01,SN00755728,BIBU_1361_dihydrochloride,Selective_inhibitor_of_EGFR-kinase,,,KnownDrugs,Tocris
WEHI-1216253,01,SN00755729,IKK_16,Selective_inhibitor_of_IKK,,,KnownDrugs,Tocris
WEHI-1215766,01,SN00755730,GBR_13069_dihydrochloride,Potent_dopamine_uptake_inhibitor,,,KnownDrugs,Tocris
WEHI-1215960,01,SN00755731,SB_216641_hydrochloride,Selective_h5-HT1B_antagonist,,,KnownDrugs,Tocris
WEHI-1216092,01,SN00755732,SB_258585_hydrochloride,"Potent,_selective_5-HT6_antagonist",,,KnownDrugs,Tocris
WEHI-1215971,01,SN00755733,GNTI_dihydrochloride,"Potent,_selective_kappa_antagonist",,,KnownDrugs,Tocris
WEHI-1216276,01,SN00755734,NGB_2904,Potent_and_selective_D3_antagonist,,,KnownDrugs,Tocris
WEHI-1216139,01,SN00755735,NSC_23766,Selective_inhibitor_of_Rac1-GEF_interaction;_antioncogenic,,,KnownDrugs,Tocris
WEHI-1216049,01,SN00755736,GW_1929,Selective_PPARgamma_agonist._Orally_active,,,KnownDrugs,Tocris
WEHI-1216297,01,SN00755737,Moexipril_hydrochloride,Angiotensin-converting_enzyme_(ACE)_inhibitor,,,KnownDrugs,Tocris
WEHI-1216198,01,SN00755738,ABT_702_dihydrochloride,Adenosine_kinase_inhibitor;_orally_active,,,KnownDrugs,Tocris
WEHI-1216138,01,SN00755739,Bax_channel_blocker,Inhibits_Bax-mediated_mitochondrial_cytochrome_c_release,,,KnownDrugs,Tocris
